conflict_id,year,location_inc,side_a,side_a_2nd,side_b,side_b_2nd,territory_name,bdbest,type_of_conflict,battle_location,region
366,2000,Indonesia,Government of Indonesia,,GAM,,Aceh,286,3,Indonesia,3
366,2001,Indonesia,Government of Indonesia,,GAM,,Aceh,278,3,Indonesia,3
366,2002,Indonesia,Government of Indonesia,,GAM,,Aceh,466,3,Indonesia,3
366,2003,Indonesia,Government of Indonesia,,GAM,,Aceh,863,3,Indonesia,3
366,2004,Indonesia,Government of Indonesia,,GAM,,Aceh,915,3,Indonesia,3
366,2005,Indonesia,Government of Indonesia,,GAM,,Aceh,213,3,Indonesia,3
367,1989,Panama,Government of Panama,,Military faction (forces of Mois�s Giroldi),,,77,3,Panama,5
368,1989,"Panama, United States of America",Government of Panama,,Government of United States of America,,,843,2,Panama,5
369,1990,Papua New Guinea,Government of Papua New Guinea,,BRA,,Bougainville,55,3,Papua New Guinea,3
369,1992,Papua New Guinea,Government of Papua New Guinea,,BRA,,Bougainville,35,3,"Papua New Guinea, Solomon Islands",3
369,1993,Papua New Guinea,Government of Papua New Guinea,,BRA,,Bougainville,34,3,Papua New Guinea,3
369,1994,Papua New Guinea,Government of Papua New Guinea,,BRA,,Bougainville,26,3,Papua New Guinea,3
369,1995,Papua New Guinea,Government of Papua New Guinea,,BRA,,Bougainville,29,3,Papua New Guinea,3
369,1996,Papua New Guinea,Government of Papua New Guinea,,BRA,,Bougainville,78,3,Papua New Guinea,3
370,1989,Rumania,Government of Rumania,,"Military faction (forces of Nicolae Ceausescu), NSF",,,249,3,Rumania,1
371,1990,"Iraq, Kuwait",Government of Iraq,,Government of Kuwait,,Kuwait,1058,2,Kuwait,2
371,1991,"Iraq, Kuwait",Government of Iraq,,Government of Kuwait,"Government of Argentina, Government of Australia, Government of Bahrain, Government of Bangladesh, Government of Belgium, Government of Canada, Government of Czechoslovakia, Government of Denmark, Government of Egypt, Government of France, Government of Greece, Government of Honduras, Government of Italy, Government of Morocco, Government of Netherlands, Government of Niger, Government of Norway, Government of Oman, Government of Pakistan, Government of Portugal, Government of Qatar, Government of Saudi Arabia, Government of Senegal, Government of Sierra Leone, Government of Spain, Government of Syria, Government of Turkey, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America",Kuwait,21790,2,"Iraq, Kuwait, Philippines, Saudi Arabia",2
372,1990,Mali,Government of Mali,,MPA,,Azawad,203,3,Mali,4
372,1994,Mali,Government of Mali,,FIAA,,Azawad,106,3,Mali,4
372,2007,Mali,Government of Mali,,ATNMC,,Azawad,39,3,Mali,4
372,2008,Mali,Government of Mali,,ATNMC,,Azawad,112,3,Mali,4
372,2009,Mali,Government of Mali,,ATNMC,,Azawad,39,3,Mali,4
372,2012,Mali,Government of Mali,,CMA,,Azawad,131,3,Mali,4
372,2014,Mali,Government of Mali,,CMA,,Azawad,94,3,Mali,4
372,2015,Mali,Government of Mali,"Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Djibouti, Government of DR Congo (Zaire), Government of Egypt, Government of El Salvador, Government of Estonia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Indonesia, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Madagascar, Government of Mauritania, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Portugal, Government of Rumania, Government of Rwanda, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Turkey, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)",CMA,,Azawad,54,4,Mali,4
373,1994,Niger,Government of Niger,,CRA,,Air and Azawad,50,3,Niger,4
374,2016,Rwanda,Government of Rwanda,Government of DR Congo (Zaire),FDLR,,,129,4,DR Congo (Zaire),4
374,1990,Rwanda,Government of Rwanda,Government of DR Congo (Zaire),FPR,,,1126,4,Rwanda,4
374,1991,Rwanda,Government of Rwanda,,FPR,,,153,3,Rwanda,4
374,1992,Rwanda,Government of Rwanda,,FPR,,,87,3,Rwanda,4
374,1993,Rwanda,Government of Rwanda,,FPR,,,353,3,Rwanda,4
374,1994,Rwanda,Government of Rwanda,,FPR,,,1054,3,Rwanda,4
374,1996,Rwanda,Government of Rwanda,,ALiR,,,90,3,Rwanda,4
374,1997,Rwanda,Government of Rwanda,,ALiR,,,636,3,"DR Congo (Zaire), Rwanda",4
374,1998,Rwanda,Government of Rwanda,,ALiR,,,1096,3,"DR Congo (Zaire), Rwanda",4
374,1999,Rwanda,Government of Rwanda,,ALiR,,,315,3,DR Congo (Zaire),4
374,2000,Rwanda,Government of Rwanda,,ALiR,,,155,3,DR Congo (Zaire),4
374,2001,Rwanda,Government of Rwanda,,FDLR,,,2044,3,Rwanda,4
374,2002,Rwanda,Government of Rwanda,,FDLR,,,59,3,Burundi,4
374,2009,Rwanda,Government of Rwanda,Government of DR Congo (Zaire),FDLR,,,1824,4,DR Congo (Zaire),4
374,2010,Rwanda,Government of Rwanda,Government of DR Congo (Zaire),FDLR,,,208,4,DR Congo (Zaire),4
374,2011,Rwanda,Government of Rwanda,Government of DR Congo (Zaire),FDLR,,,116,4,DR Congo (Zaire),4
374,2012,Rwanda,Government of Rwanda,Government of DR Congo (Zaire),FDLR,,,83,4,"DR Congo (Zaire), Rwanda",4
375,1990,Senegal,Government of Senegal,,MFDC,,Casamance,58,3,Senegal,4
375,1992,Senegal,Government of Senegal,,MFDC,,Casamance,78,3,"Guinea-Bissau, Senegal",4
375,1993,Senegal,Government of Senegal,,MFDC,,Casamance,233,3,Senegal,4
375,1995,Senegal,Government of Senegal,,MFDC,,Casamance,299,3,Senegal,4
375,1997,Senegal,Government of Senegal,,MFDC,,Casamance,319,3,Senegal,4
375,1998,Senegal,Government of Senegal,,MFDC,,Casamance,242,3,Senegal,4
375,2000,Senegal,Government of Senegal,,MFDC,,Casamance,47,3,"Guinea-Bissau, Senegal",4
375,2001,Senegal,Government of Senegal,,MFDC,,Casamance,33,3,Senegal,4
375,2003,Senegal,Government of Senegal,,MFDC,,Casamance,39,3,Senegal,4
375,2011,Senegal,Government of Senegal,,MFDC,,Casamance,25,3,Senegal,4
376,1990,Russia (Soviet Union),Government of Russia (Soviet Union),,Republic of Armenia,,Nagorno-Karabakh,49,3,Russia (Soviet Union),1
376,1991,Russia (Soviet Union),Government of Russia (Soviet Union),,Republic of Armenia,,Nagorno-Karabakh,220,3,Russia (Soviet Union),1
377,1990,Russia (Soviet Union),Government of Russia (Soviet Union),,APF,,Azerbaijan,143,3,Russia (Soviet Union),1
378,1990,Trinidad and Tobago,Government of Trinidad and Tobago,,Jamaat al-Muslimeen,,,39,3,Trinidad and Tobago,5
379,1991,Djibouti,Government of Djibouti,,FRUD,,,59,3,Djibouti,4
379,1992,Djibouti,Government of Djibouti,,FRUD,,,129,3,Djibouti,4
379,1993,Djibouti,Government of Djibouti,,FRUD,,,33,3,Djibouti,4
379,1994,Djibouti,Government of Djibouti,,FRUD,,,39,3,Djibouti,4
379,1999,Djibouti,Government of Djibouti,,FRUD-C,,,25,3,Djibouti,4
380,1992,Georgia,Government of Georgia,,Zviadists,,,71,3,Georgia,1
380,1993,Georgia,Government of Georgia,,Zviadists,,,152,3,Georgia,1
380,1991,Georgia,Government of Georgia,,National Guard and Mkhedrioni,,,52,3,Georgia,1
381,2004,Haiti,Government of Haiti,,"FLRN, OP Lavalas (Chim�res)",,,207,3,Haiti,5
381,1989,Haiti,Government of Haiti,,Military faction (forces of Himmler Rebu and Guy Francois),,,48,3,Haiti,5
381,1991,Haiti,Government of Haiti,,Military faction (forces of Raol C�dras),,,160,3,Haiti,5
382,1991,Sierra Leone,Government of Sierra Leone,"Government of Guinea, Government of Nigeria",RUF,,,552,4,Sierra Leone,4
382,1992,Sierra Leone,Government of Sierra Leone,"Government of Guinea, Government of Nigeria",RUF,,,218,4,Sierra Leone,4
382,1993,Sierra Leone,Government of Sierra Leone,"Government of Guinea, Government of Nigeria",RUF,,,415,4,"Liberia, Sierra Leone",4
382,1994,Sierra Leone,Government of Sierra Leone,"Government of Guinea, Government of Nigeria",RUF,,,628,4,Sierra Leone,4
382,1995,Sierra Leone,Government of Sierra Leone,"Government of Guinea, Government of Nigeria",RUF,,,1472,4,Sierra Leone,4
382,1996,Sierra Leone,Government of Sierra Leone,"Government of Guinea, Government of Nigeria",RUF,,,570,4,Sierra Leone,4
382,1997,Sierra Leone,Government of Sierra Leone,", Government of Guinea, Government of Nigeria","AFRC, Kamajors, RUF",", Government of Guinea, Government of Nigeria",,748,"3, 4",Sierra Leone,4
382,1998,Sierra Leone,Government of Sierra Leone,", Government of Guinea, Government of Nigeria","AFRC, Kamajors, RUF",", Government of Guinea, Government of Nigeria",,3287,4,Sierra Leone,4
382,1999,Sierra Leone,Government of Sierra Leone,"Government of Ghana, Government of Guinea, Government of Mali, Government of Nigeria","AFRC, RUF",,,3153,4,Sierra Leone,4
382,2000,Sierra Leone,Government of Sierra Leone,Government of United Kingdom,"RUF, WSB",,,382,4,Sierra Leone,4
382,2001,Sierra Leone,Government of Sierra Leone,,RUF,,,48,3,Sierra Leone,4
383,1992,Turkey,Government of Turkey,,Devrimci Sol,,,66,3,Turkey,2
383,2016,Turkey,Government of Turkey,,"TAK, YSK",,,400,3,Turkey,2
383,2005,Turkey,Government of Turkey,,MKP,,,29,3,Turkey,2
383,1991,Turkey,Government of Turkey,,Devrimci Sol,,,40,3,Turkey,2
384,1991,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),,Republic of Slovenia,,Slovenia,64,3,Serbia (Yugoslavia),1
385,1992,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),,Republic of Croatia,,Croatia,112,3,Serbia (Yugoslavia),1
385,1991,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),,"Croatian irregulars, Republic of Croatia",,Croatia,2958,3,Serbia (Yugoslavia),1
386,1991,Algeria,Government of Algeria,,Takfir wa'l Hijra,,,34,3,Algeria,4
386,1992,Algeria,Government of Algeria,,AIS,,,257,3,Algeria,4
386,1993,Algeria,Government of Algeria,,"AIS, GIA",,,800,3,Algeria,4
386,1994,Algeria,Government of Algeria,,"AIS, GIA",,,1916,3,Algeria,4
386,1995,Algeria,Government of Algeria,,"AIS, GIA",,,3008,3,Algeria,4
386,1996,Algeria,Government of Algeria,,"AIS, GIA",,,1084,3,Algeria,4
386,1997,Algeria,Government of Algeria,,"AIS, GIA",,,1403,3,Algeria,4
386,1998,Algeria,Government of Algeria,,GIA,,,3029,3,Algeria,4
386,1999,Algeria,Government of Algeria,,"AQIM, GIA",,,1016,3,Algeria,4
386,2000,Algeria,Government of Algeria,,"AQIM, GIA",,,931,3,Algeria,4
386,2001,Algeria,Government of Algeria,,"AQIM, GIA",,,642,3,Algeria,4
386,2002,Algeria,Government of Algeria,,"AQIM, GIA",,,538,3,Algeria,4
386,2003,Algeria,Government of Algeria,,"AQIM, GIA",,,670,3,Algeria,4
386,2004,Algeria,Government of Algeria,"Government of Chad, Government of Mali, Government of Niger",AQIM,,,451,4,"Algeria, Chad, Niger",4
386,2005,Algeria,Government of Algeria,,AQIM,,,229,3,"Algeria, Mali",4
386,2006,Algeria,Government of Algeria,,AQIM,,,255,3,Algeria,4
386,2007,Algeria,Government of Algeria,,AQIM,,,472,3,Algeria,4
386,2008,Algeria,Government of Algeria,,AQIM,,,339,3,Algeria,4
386,2009,Algeria,Government of Algeria,,AQIM,,,505,3,Algeria,4
386,2010,Algeria,Government of Algeria,,AQIM,,,236,3,Algeria,4
386,2011,Algeria,Government of Algeria,,AQIM,,,267,3,Algeria,4
386,2012,Algeria,Government of Algeria,,"AQIM, MUJAO",,,256,3,Algeria,4
386,2013,Algeria,Government of Algeria,,AQIM,,,147,3,Algeria,4
386,2014,Algeria,Government of Algeria,,AQIM,,,107,3,Algeria,4
386,2015,Algeria,Government of Algeria,,AQIM,,,84,3,Algeria,4
386,2016,Algeria,Government of Algeria,,AQIM,,,86,3,Algeria,4
386,2017,Algeria,Government of Algeria,,AQIM,,,60,3,Algeria,4
387,2017,Angola,Government of Angola,,FLEC-FAC,,Cabinda,25,3,Angola,4
387,1991,Angola,Government of Angola,,FLEC-R,,Cabinda,35,3,Angola,4
387,1994,Angola,Government of Angola,,"FLEC-FAC, FLEC-R",,Cabinda,50,3,Angola,4
387,1996,Angola,Government of Angola,,FLEC-FAC,,Cabinda,72,3,Angola,4
387,1997,Angola,Government of Angola,,"FLEC-FAC, FLEC-R",,Cabinda,50,3,Angola,4
387,1998,Angola,Government of Angola,,FLEC-FAC,,Cabinda,34,3,Angola,4
387,2002,Angola,Government of Angola,,"FLEC-FAC, FLEC-R",,Cabinda,55,3,Angola,4
387,2004,Angola,Government of Angola,,FLEC-FAC,,Cabinda,37,3,Angola,4
387,2007,Angola,Government of Angola,,FLEC-FAC,,Cabinda,25,3,Angola,4
387,2009,Angola,Government of Angola,,FLEC-FAC,,Cabinda,25,3,Angola,4
388,2016,Azerbaijan,Government of Azerbaijan,,Republic of Artsakh,Government of Armenia,Artsakh (Nagorno-Karabakh),141,4,"Armenia, Azerbaijan",1
388,2017,Azerbaijan,Government of Azerbaijan,,Republic of Artsakh,Government of Armenia,Artsakh (Nagorno-Karabakh),36,4,Azerbaijan,1
388,1991,Azerbaijan,Government of Azerbaijan,,Republic of Artsakh,Government of Armenia,Artsakh (Nagorno-Karabakh),35,4,Azerbaijan,1
388,1992,Azerbaijan,Government of Azerbaijan,,Republic of Artsakh,Government of Armenia,Artsakh (Nagorno-Karabakh),2167,4,"Armenia, Azerbaijan",1
388,1993,Azerbaijan,Government of Azerbaijan,,Republic of Artsakh,Government of Armenia,Artsakh (Nagorno-Karabakh),1171,4,"Armenia, Azerbaijan",1
388,1994,Azerbaijan,Government of Azerbaijan,,Republic of Artsakh,,Artsakh (Nagorno-Karabakh),1507,3,"Armenia, Azerbaijan",1
388,1997,Azerbaijan,Government of Azerbaijan,,Republic of Artsakh,Government of Armenia,Artsakh (Nagorno-Karabakh),29,4,Azerbaijan,1
388,1998,Azerbaijan,Government of Azerbaijan,,Republic of Artsakh,Government of Armenia,Artsakh (Nagorno-Karabakh),34,4,Azerbaijan,1
388,2005,Azerbaijan,Government of Azerbaijan,,Republic of Artsakh,Government of Armenia,Artsakh (Nagorno-Karabakh),25,4,"Armenia, Azerbaijan",1
388,2008,Azerbaijan,Government of Azerbaijan,,Republic of Artsakh,Government of Armenia,Artsakh (Nagorno-Karabakh),30,4,Azerbaijan,1
388,2012,Azerbaijan,Government of Azerbaijan,,Republic of Artsakh,Government of Armenia,Artsakh (Nagorno-Karabakh),25,4,"Armenia, Azerbaijan",1
388,2014,Azerbaijan,Government of Azerbaijan,,Republic of Artsakh,Government of Armenia,Artsakh (Nagorno-Karabakh),46,4,Azerbaijan,1
388,2015,Azerbaijan,Government of Azerbaijan,,Republic of Artsakh,Government of Armenia,Artsakh (Nagorno-Karabakh),72,4,"Armenia, Azerbaijan",1
389,1992,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,"Serbian Republic of Bosnia-Herzegovina, Serbian irregulars",Government of Serbia (Yugoslavia),Serb,4018,4,"Bosnia-Herzegovina, Bosnia-Herzegovina, Croatia, Serbia (Yugoslavia)",1
389,1993,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,"Serbian Republic of Bosnia-Herzegovina, Serbian irregulars",Government of Serbia (Yugoslavia),Serb,2835,4,Bosnia-Herzegovina,1
389,1994,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,"Serbian Republic of Bosnia-Herzegovina, Serbian irregulars",,Serb,1779,3,Bosnia-Herzegovina,1
389,1995,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,"Serbian Republic of Bosnia-Herzegovina, Serbian irregulars",,Serb,1197,3,Bosnia-Herzegovina,1
390,1992,Croatia,Government of Croatia,,"Serbian Republic of Krajina, Serbian irregulars",Government of Serbia (Yugoslavia),Serb,126,4,"Bosnia-Herzegovina, Croatia, Croatia",1
390,1993,Croatia,Government of Croatia,,Serbian Republic of Krajina,Government of Serbia (Yugoslavia),Serb,345,4,Croatia,1
390,1995,Croatia,Government of Croatia,,Serbian Republic of Krajina,,Serb,858,3,"Bosnia-Herzegovina, Croatia",1
391,2017,Egypt,Government of Egypt,,"Harakit Sawa'id Misr, Jama'at Ansar al-Islam",,,103,3,Egypt,2
391,1993,Egypt,Government of Egypt,,al-Gama'a al-Islamiyya,,,103,3,Egypt,2
391,1994,Egypt,Government of Egypt,,al-Gama'a al-Islamiyya,,,145,3,Egypt,2
391,1995,Egypt,Government of Egypt,,al-Gama'a al-Islamiyya,,,191,3,"Egypt, Ethiopia",2
391,1996,Egypt,Government of Egypt,,al-Gama'a al-Islamiyya,,,85,3,Egypt,2
391,1997,Egypt,Government of Egypt,,al-Gama'a al-Islamiyya,,,66,3,Egypt,2
391,1998,Egypt,Government of Egypt,,al-Gama'a al-Islamiyya,,,27,3,Egypt,2
391,2014,Egypt,Government of Egypt,,Ansar Bayt al-Maqdis,,,184,3,Egypt,2
392,1992,Georgia,Government of Georgia,,Republic of Abkhazia,,Abkhazia,566,3,Georgia,1
392,1993,Georgia,Government of Georgia,,Republic of Abkhazia,,Abkhazia,1611,3,Georgia,1
393,1992,Georgia,Government of Georgia,,Republic of South Ossetia,,South Ossetia,134,3,Georgia,1
393,2004,Georgia,Government of Georgia,,Republic of South Ossetia,,South Ossetia,27,3,Georgia,1
393,2008,Georgia,Government of Georgia,,Republic of South Ossetia,Government of Russia (Soviet Union),South Ossetia,621,4,Georgia,1
394,1992,Moldova,Government of Moldova,,PMR,,Dniestr,585,3,Moldova,1
395,1992,Tajikistan,Government of Tajikistan,,"PFT, UTO",,,3376,3,Tajikistan,3
395,1993,Tajikistan,Government of Tajikistan,"Government of Russia (Soviet Union), Government of Uzbekistan",UTO,,,1395,4,"Afghanistan, Tajikistan",3
395,1994,Tajikistan,Government of Tajikistan,"Government of Russia (Soviet Union), Government of Uzbekistan",UTO,,,356,4,Tajikistan,3
395,1995,Tajikistan,Government of Tajikistan,Government of Russia (Soviet Union),UTO,,,368,4,"Afghanistan, Tajikistan",3
395,1996,Tajikistan,Government of Tajikistan,Government of Russia (Soviet Union),UTO,,,2790,4,Tajikistan,3
395,1997,Tajikistan,Government of Tajikistan,,Forces of Khudoberdiyev,,,87,3,Tajikistan,3
395,1998,Tajikistan,Government of Tajikistan,,"Forces of Khudoberdiyev, UTO",,,600,3,Tajikistan,3
395,2000,Tajikistan,Government of Tajikistan,,Forces of Mullo Abdullo,,,46,3,Tajikistan,3
395,2010,Tajikistan,Government of Tajikistan,,"Forces of Mullo Abdullo, IMU",,,98,3,Tajikistan,3
395,2011,Tajikistan,Government of Tajikistan,,IMU,,,28,3,Tajikistan,3
396,1993,Azerbaijan,Government of Azerbaijan,,Military faction (forces of Suret Husseinov),,,63,3,Azerbaijan,1
396,1995,Azerbaijan,Government of Azerbaijan,,OPON Forces,,,44,3,Azerbaijan,1
397,1993,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,Autonomous Province of Western Bosnia,,Bihaca Krajina,133,3,Bosnia-Herzegovina,1
397,1994,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,Autonomous Province of Western Bosnia,,Bihaca Krajina,722,3,Bosnia-Herzegovina,1
397,1995,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,Autonomous Province of Western Bosnia,,Bihaca Krajina,116,3,"Bosnia-Herzegovina, Croatia",1
398,1993,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,"Croatian Republic of Bosnia-Herzegovina, Croatian irregulars",Government of Croatia,Croat,2327,4,Bosnia-Herzegovina,1
398,1994,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,"Croatian Republic of Bosnia-Herzegovina, Croatian irregulars",,Croat,327,3,Bosnia-Herzegovina,1
399,1993,Russia (Soviet Union),Government of Russia (Soviet Union),,Parliamentary Forces,,,145,3,Russia (Soviet Union),1
400,1994,Mexico,Government of Mexico,,EZLN,,,145,3,Mexico,5
400,1996,Mexico,Government of Mexico,,EPR,,,37,3,Mexico,5
401,1994,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,,Chechnya,229,3,Russia (Soviet Union),1
401,1995,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,,Chechnya,1754,3,Russia (Soviet Union),1
401,1996,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,,Chechnya,2721,3,Russia (Soviet Union),1
401,1999,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,,Chechnya,5769,3,Russia (Soviet Union),1
401,2000,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,,Chechnya,2907,3,Russia (Soviet Union),1
401,2001,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,,Chechnya,791,3,Russia (Soviet Union),1
401,2002,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,,Chechnya,1289,3,"Georgia, Russia (Soviet Union)",1
401,2003,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,,Chechnya,480,3,Russia (Soviet Union),1
401,2004,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,,Chechnya,1151,3,"Qatar, Russia (Soviet Union)",1
401,2005,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,,Chechnya,668,3,Russia (Soviet Union),1
401,2006,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,,Chechnya,259,3,Russia (Soviet Union),1
401,2007,Russia (Soviet Union),Government of Russia (Soviet Union),,Chechen Republic of Ichkeria,,Chechnya,146,3,Russia (Soviet Union),1
402,1994,Yemen (North Yemen),Government of Yemen (North Yemen),,Democratic Republic of Yemen,,South Yemen,1489,3,Yemen (North Yemen),2
403,1995,"Ecuador, Peru",Government of Ecuador,,Government of Peru,,Cordillera del Condor,99,2,"Ecuador, Peru",5
404,2016,Pakistan,Government of Pakistan,Government of Afghanistan,TTP,,,519,4,Pakistan,3
404,2017,Pakistan,Government of Pakistan,Government of Afghanistan,TTP,,,508,4,"Afghanistan, Pakistan",3
404,1990,Pakistan,Government of Pakistan,,MQM,,,70,3,Pakistan,3
404,1994,Pakistan,Government of Pakistan,,MQM,,,38,3,Pakistan,3
404,1995,Pakistan,Government of Pakistan,,MQM,,,52,3,Pakistan,3
404,1996,Pakistan,Government of Pakistan,,MQM,,,42,3,Pakistan,3
404,2007,Pakistan,Government of Pakistan,,TTP,,,585,3,Pakistan,3
404,2008,Pakistan,Government of Pakistan,,TTP,,,2998,3,Pakistan,3
404,2009,Pakistan,Government of Pakistan,,"Lashkar-e-Islam, TTP",,,6303,3,Pakistan,3
404,2010,Pakistan,Government of Pakistan,,"Lashkar-e-Islam, TTP",,,5574,3,Pakistan,3
404,2011,Pakistan,Government of Pakistan,,TTP,,,2598,3,"Afghanistan, Pakistan",3
404,2012,Pakistan,Government of Pakistan,,"Lashkar-e-Islam, TTP, TTP - TA",,,2673,3,Pakistan,3
404,2013,Pakistan,Government of Pakistan,,"Lashkar-e-Islam, TTP",,,1729,3,Pakistan,3
404,2014,Pakistan,Government of Pakistan,,"IMU, Jamaat-ul-Ahrar, Lashkar-e-Islam, TTP",,,2947,3,Pakistan,3
404,2015,Pakistan,Government of Pakistan,Government of Afghanistan,TTP,,,1954,4,"Afghanistan, Pakistan",3
405,1996,"Cameroon, Nigeria",Government of Cameroon,,Government of Nigeria,,Bakassi,56,2,Cameroon,4
406,1995,Niger,Government of Niger,,FDR,,Eastern Niger,34,3,Niger,4
407,1997,Comoros,Government of Comoros,,MPA/Republic of Anjouan,,Anjouan,56,3,Comoros,4
408,2016,Congo,Government of Congo,,Ntsiloulous,,,51,3,Congo,4
408,1993,Congo,Government of Congo,,Ninjas,,,53,3,Congo,4
408,1997,Congo,Government of Congo,", Government of Angola, Government of Chad","Cobras, Cocoyes",", Government of Angola, Government of Chad",,10033,4,"Congo, Congo, DR Congo (Zaire)",4
408,1998,Congo,Government of Congo,"Government of Angola, Government of Chad","Cocoyes, Ninjas, Ntsiloulous",,,3272,4,Congo,4
408,1999,Congo,Government of Congo,"Government of Angola, Government of Chad","Cocoyes, Ninjas, Ntsiloulous",,,651,4,Congo,4
408,2002,Congo,Government of Congo,Government of Angola,Ntsiloulous,,,167,4,Congo,4
409,2000,"Eritrea, Ethiopia",Government of Eritrea,,Government of Ethiopia,,Common border,50000,2,"Eritrea, Ethiopia",4
409,2016,"Eritrea, Ethiopia",Government of Eritrea,,Government of Ethiopia,,Common border,25,2,Eritrea,4
409,1998,"Eritrea, Ethiopia",Government of Eritrea,,Government of Ethiopia,,Common border,1000,2,"Eritrea, Ethiopia",4
409,1999,"Eritrea, Ethiopia",Government of Eritrea,,Government of Ethiopia,,Common border,47192,2,"Eritrea, Ethiopia",4
410,1998,Guinea-Bissau,Government of Guinea-Bissau,"Government of Guinea, Government of Senegal","Military Junta for the Consolidation of Democracy, Peace and Justice",,,505,4,Guinea-Bissau,4
410,1999,Guinea-Bissau,Government of Guinea-Bissau,"Government of Guinea, Government of Senegal","Military Junta for the Consolidation of Democracy, Peace and Justice",,,199,4,Guinea-Bissau,4
411,1998,Lesotho,Government of Lesotho,"Government of Botswana, Government of South Africa",Military faction (Lesotho),,,68,4,Lesotho,4
412,1998,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),,UCK,,Kosovo,1235,3,Serbia (Yugoslavia),1
412,1999,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),,UCK,"Government of Belgium, Government of Canada, Government of Czech Republic, Government of Denmark, Government of France, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Italy, Government of Luxembourg, Government of Netherlands, Government of Norway, Government of Poland, Government of Portugal, Government of Spain, Government of Turkey, Government of United Kingdom, Government of United States of America",Kosovo,1404,4,"Albania, Serbia (Yugoslavia)",1
413,1989,Ethiopia,Government of Ethiopia,,OLF,,Oromiya,25,3,Ethiopia,4
413,1990,Ethiopia,Government of Ethiopia,,OLF,,Oromiya,80,3,Ethiopia,4
413,1991,Ethiopia,Government of Ethiopia,,OLF,,Oromiya,700,3,Ethiopia,4
413,1992,Ethiopia,Government of Ethiopia,,OLF,,Oromiya,165,3,Ethiopia,4
413,1994,Ethiopia,Government of Ethiopia,,OLF,,Oromiya,25,3,Ethiopia,4
413,1995,Ethiopia,Government of Ethiopia,,OLF,,Oromiya,25,3,Ethiopia,4
413,1998,Ethiopia,Government of Ethiopia,,OLF,,Oromiya,25,3,Ethiopia,4
413,1999,Ethiopia,Government of Ethiopia,,OLF,,Oromiya,683,3,"Ethiopia, Kenya",4
413,2000,Ethiopia,Government of Ethiopia,,OLF,,Oromiya,25,3,Ethiopia,4
413,2001,Ethiopia,Government of Ethiopia,,OLF,,Oromiya,25,3,"Ethiopia, Kenya",4
413,2002,Ethiopia,Government of Ethiopia,,OLF,,Oromiya,25,3,Ethiopia,4
413,2003,Ethiopia,Government of Ethiopia,,OLF,,Oromiya,25,3,Ethiopia,4
413,2004,Ethiopia,Government of Ethiopia,,OLF,,Oromiya,25,3,Ethiopia,4
413,2005,Ethiopia,Government of Ethiopia,,OLF,,Oromiya,25,3,Ethiopia,4
413,2006,Ethiopia,Government of Ethiopia,,OLF,,Oromiya,25,3,Ethiopia,4
