country,city,mean_pm10_ug_per_m3,year,mean_pm2.5_ug_per_m3,year2,city_country
Israel,Rehovot,41,2014,17,2014,"Rehovot, Israel"
Israel,Modi'in,40,2014,23,2014,"Modi'in, Israel"
Israel,Bat Hadar,39,2014,17,2014,"Bat Hadar, Israel"
Israel,Karmiel,39,2014,17,2014,"Karmiel, Israel"
Israel,Gvar'am,39,2014,17,2014,"Gvar'am, Israel"
Israel,Ceasaria,39,2014,16,2014,"Ceasaria, Israel"
Israel,Zemer,38,2014,16,2014,"Zemer, Israel"
Israel,Beit Shemesh,38,2014,16,2014,"Beit Shemesh, Israel"
Israel,Kiryat Tivon,36,2014,15,2014,"Kiryat Tivon, Israel"
Israel,Haifa,34,2014,17,2014,"Haifa, Israel"
Israel,Nesher,34,2014,12,2014,"Nesher, Israel"
Israel,Kiryat Ata,31,2014,16,2014,"Kiryat Ata, Israel"
Israel,Kiryat Bialik,31,2014,13,2014,"Kiryat Bialik, Israel"
Israel,Erez,30,2014,13,2014,"Erez, Israel"
Italy,CECCANO,47,2013,31,2013,"CECCANO, Italy"
Italy,BENEVENTO,45,2013,19,2013,"BENEVENTO, Italy"
Italy,SALERNO,44,2013,22,2013,"SALERNO, Italy"
Italy,MEDA,42,2013,27,2013,"MEDA, Italy"
Italy,CHIERI,42,2013,27,2013,"CHIERI, Italy"
Italy,REZZATO,41,2013,27,2013,"REZZATO, Italy"
Italy,SORESINA,41,2013,34,2013,"SORESINA, Italy"
Italy,CODOGNO,40,2013,26,2013,"CODOGNO, Italy"
Italy,PIOLTELLO,40,2013,26,2013,"PIOLTELLO, Italy"
Italy,FROSINONE,40,2013,24,2013,"FROSINONE, Italy"
Italy,SAN DONA' DI PIAVE,39,2013,25,2013,"SAN DONA' DI PIAVE, Italy"
Italy,MAGENTA,39,2013,25,2013,"MAGENTA, Italy"
Italy,SETTIMO TORINESE,39,2013,32,2013,"SETTIMO TORINESE, Italy"
Italy,TORINO,38,2013,25,2013,"TORINO, Italy"
Italy,CREMA,38,2013,25,2013,"CREMA, Italy"
Italy,ALESSANDRIA,38,2013,26,2013,"ALESSANDRIA, Italy"
Italy,CASSINO,38,2013,28,2013,"CASSINO, Italy"
Italy,MONZA,37,2013,30,2013,"MONZA, Italy"
Italy,PARONA,37,2013,24,2013,"PARONA, Italy"
Italy,MILANO,37,2013,30,2013,"MILANO, Italy"
Italy,CASIRATE D'ADDA,36,2013,28,2013,"CASIRATE D'ADDA, Italy"
Italy,ALFONSINE,36,2013,24,2013,"ALFONSINE, Italy"
Italy,BRESCIA,36,2013,31,2013,"BRESCIA, Italy"
Italy,VICENZA,36,2013,27,2013,"VICENZA, Italy"
Italy,MERATE,35,2013,27,2013,"MERATE, Italy"
Italy,SAN BONIFACIO,35,2013,23,2013,"SAN BONIFACIO, Italy"
Italy,DARFO BOARIO TERME,35,2013,27,2013,"DARFO BOARIO TERME, Italy"
Italy,TREVIGLIO,35,2013,23,2013,"TREVIGLIO, Italy"
Italy,BERTONICO,35,2013,23,2013,"BERTONICO, Italy"
Italy,BORGARO TORINESE,35,2013,26,2013,"BORGARO TORINESE, Italy"
Italy,CREMONA,35,2013,27,2013,"CREMONA, Italy"
Italy,SANTA GIUSTINA IN COLLE,35,2013,23,2013,"SANTA GIUSTINA IN COLLE, Italy"
Italy,NAPOLI,34,2013,19,2013,"NAPOLI, Italy"
Italy,LODI,34,2013,23,2013,"LODI, Italy"
Italy,LEGNAGO,34,2013,22,2013,"LEGNAGO, Italy"
Italy,PAVIA,34,2013,22,2013,"PAVIA, Italy"
Italy,TAVAZZANO CON VILLAVESCO,34,2013,22,2013,"TAVAZZANO CON VILLAVESCO, Italy"
Italy,TORCHIAROLO,34,2013,22,2013,"TORCHIAROLO, Italy"
Italy,FERENTINO,34,2013,22,2013,"FERENTINO, Italy"
Italy,VERONA,34,2013,21,2013,"VERONA, Italy"
Italy,PADOVA,34,2013,27,2013,"PADOVA, Italy"
Italy,TREVISO,33,2013,23,2013,"TREVISO, Italy"
Italy,PARMA,33,2013,17,2013,"PARMA, Italy"
Italy,FRANCAVILLA FONTANA,33,2013,22,2013,"FRANCAVILLA FONTANA, Italy"
Italy,VENAFRO,33,2013,22,2013,"VENAFRO, Italy"
Italy,FERNO,33,2013,22,2013,"FERNO, Italy"
Italy,ROVIGO,33,2013,25,2013,"ROVIGO, Italy"
Italy,AVELLINO,33,2013,19,2013,"AVELLINO, Italy"
Italy,BADIA POLESINE,32,2013,21,2013,"BADIA POLESINE, Italy"
Italy,FIORANO MODENESE,32,2013,21,2013,"FIORANO MODENESE, Italy"
Italy,VERCELLI,32,2013,22,2013,"VERCELLI, Italy"
Italy,MANTOVA,32,2013,27,2013,"MANTOVA, Italy"
Italy,BESENZONE,32,2013,21,2013,"BESENZONE, Italy"
Italy,VENEZIA,32,2013,25,2013,"VENEZIA, Italy"
Italy,SCHIVENOGLIA,32,2013,26,2013,"SCHIVENOGLIA, Italy"
Italy,BERGAMO,32,2013,23,2013,"BERGAMO, Italy"
Italy,TERNI,32,2013,22,2013,"TERNI, Italy"
Italy,QUARTU SANT'ELENA,31,2013,21,2013,"QUARTU SANT'ELENA, Italy"
Italy,ALATRI,31,2013,20,2013,"ALATRI, Italy"
Italy,CAGLIARI,31,2013,11,2013,"CAGLIARI, Italy"
Italy,ALBA,31,2013,20,2013,"ALBA, Italy"
Italy,SAREZZO,31,2013,20,2013,"SAREZZO, Italy"
Italy,RIMINI,31,2013,19,2013,"RIMINI, Italy"
Italy,REGGIO NELL'EMILIA,30,2013,18,2013,"REGGIO NELL'EMILIA, Italy"
Italy,PONTI SUL MINCIO,30,2013,23,2013,"PONTI SUL MINCIO, Italy"
Italy,PIACENZA,30,2013,22,2013,"PIACENZA, Italy"
Italy,BORGOFRANCO SUL PO,30,2013,20,2013,"BORGOFRANCO SUL PO, Italy"
Italy,SARONNO,30,2013,22,2013,"SARONNO, Italy"
Italy,MIRANDOLA,30,2013,20,2013,"MIRANDOLA, Italy"
Italy,SAN ROCCO AL PORTO,30,2013,20,2013,"SAN ROCCO AL PORTO, Italy"
Italy,CARPI,30,2013,19,2013,"CARPI, Italy"
Italy,ASTI,29,2013,19,2013,"ASTI, Italy"
Italy,CAMPI SALENTINA,29,2013,15,2013,"CAMPI SALENTINA, Italy"
Italy,CALUSCO D'ADDA,29,2013,21,2013,"CALUSCO D'ADDA, Italy"
Italy,CIAMPINO,29,2013,19,2013,"CIAMPINO, Italy"
Italy,BUSTO ARSIZIO,29,2013,19,2013,"BUSTO ARSIZIO, Italy"
Italy,SAVIGNANO SUL RUBICONE,29,2013,16,2013,"SAVIGNANO SUL RUBICONE, Italy"
Italy,LUCCA,29,2013,19,2013,"LUCCA, Italy"
Italy,BASSANO DEL GRAPPA,29,2013,19,2013,"BASSANO DEL GRAPPA, Italy"
Italy,COLLEFERRO,29,2013,19,2013,"COLLEFERRO, Italy"
Italy,MONTALE,29,2013,18,2013,"MONTALE, Italy"
Italy,VINCHIO,29,2013,20,2013,"VINCHIO, Italy"
Italy,MODENA,28,2013,18,2013,"MODENA, Italy"
Italy,FERRARA,28,2013,18,2013,"FERRARA, Italy"
Italy,CASERTA,28,2013,18,2013,"CASERTA, Italy"
Italy,PRATO,28,2013,20,2013,"PRATO, Italy"
Italy,GUASTALLA,28,2013,20,2013,"GUASTALLA, Italy"
Italy,MADDALONI,28,2013,18,2013,"MADDALONI, Italy"
Italy,COMO,28,2013,20,2013,"COMO, Italy"
Italy,ODOLO,28,2013,18,2013,"ODOLO, Italy"
Italy,TURBIGO,28,2013,18,2013,"TURBIGO, Italy"
Italy,VARESE,27,2013,21,2013,"VARESE, Italy"
Italy,ROMA,27,2013,17,2013,"ROMA, Italy"
Italy,OSIO SOTTO,27,2013,18,2013,"OSIO SOTTO, Italy"
Italy,ASSEMINI,27,2013,18,2013,"ASSEMINI, Italy"
Italy,RAPALLO,27,2013,18,2013,"RAPALLO, Italy"
Italy,MONSERRATO,27,2013,13,2013,"MONSERRATO, Italy"
Italy,NOVARA,27,2013,18,2013,"NOVARA, Italy"
Italy,ANAGNI,27,2013,18,2013,"ANAGNI, Italy"
Italy,COLORNO,27,2013,18,2013,"COLORNO, Italy"
Italy,ARNESANO,27,2013,18,2013,"ARNESANO, Italy"
Italy,GUAGNANO,27,2013,18,2013,"GUAGNANO, Italy"
Italy,RAVENNA,27,2013,18,2013,"RAVENNA, Italy"
Italy,LATINA,27,2013,16,2013,"LATINA, Italy"
Italy,FOLIGNO,27,2013,18,2013,"FOLIGNO, Italy"
Italy,CANTU',27,2013,17,2013,"CANTU', Italy"
Italy,VIAREGGIO,26,2013,17,2013,"VIAREGGIO, Italy"
Italy,VOGHERA,26,2013,17,2013,"VOGHERA, Italy"
Italy,AREZZO,26,2013,17,2013,"AREZZO, Italy"
Italy,SANTA CROCE SULL'ARNO,26,2013,17,2013,"SANTA CROCE SULL'ARNO, Italy"
Italy,ESTE,26,2013,17,2013,"ESTE, Italy"
Italy,CINTO EUGANEO,26,2013,17,2013,"CINTO EUGANEO, Italy"
Italy,BORGO VALSUGANA,25,2013,17,2013,"BORGO VALSUGANA, Italy"
Italy,FIRENZE,25,2013,16,2013,"FIRENZE, Italy"
Italy,CASALE MONFERRATO,25,2013,17,2013,"CASALE MONFERRATO, Italy"
Italy,CARCARE,25,2013,17,2013,"CARCARE, Italy"
Italy,SASSUOLO,25,2013,16,2013,"SASSUOLO, Italy"
Italy,BARI,25,2013,16,2013,"BARI, Italy"
Italy,CENTO,25,2013,16,2013,"CENTO, Italy"
Italy,CIVITA CASTELLANA,25,2013,16,2013,"CIVITA CASTELLANA, Italy"
Italy,FELTRE,25,2013,22,2013,"FELTRE, Italy"
Italy,GUIDONIA MONTECELIO,25,2013,15,2013,"GUIDONIA MONTECELIO, Italy"
Italy,SONDRIO,24,2013,19,2013,"SONDRIO, Italy"
Italy,OSTELLATO,24,2013,16,2013,"OSTELLATO, Italy"
Italy,SCHIO,24,2013,16,2013,"SCHIO, Italy"
Italy,MORBEGNO,24,2013,16,2013,"MORBEGNO, Italy"
Italy,CERVIA,24,2013,16,2013,"CERVIA, Italy"
Italy,BOLOGNA,24,2013,17,2013,"BOLOGNA, Italy"
Italy,SAN LAZZARO DI SAVENA,24,2013,16,2013,"SAN LAZZARO DI SAVENA, Italy"
Italy,CASTELLARANO,24,2013,17,2013,"CASTELLARANO, Italy"
Italy,CONEGLIANO,24,2013,22,2013,"CONEGLIANO, Italy"
Italy,PISA,24,2013,15,2013,"PISA, Italy"
Italy,COSSATO,24,2013,16,2013,"COSSATO, Italy"
Italy,FORLI',24,2013,14,2013,"FORLI', Italy"
Italy,LECCO,24,2013,15,2013,"LECCO, Italy"
Italy,MOLFETTA,24,2013,16,2013,"MOLFETTA, Italy"
Italy,SCANDICCI,24,2013,16,2013,"SCANDICCI, Italy"
Italy,CAPANNORI,24,2013,15,2013,"CAPANNORI, Italy"
Italy,SAN PANCRAZIO SALENTINO,24,2013,15,2013,"SAN PANCRAZIO SALENTINO, Italy"
Italy,DRUENTO,23,2013,15,2013,"DRUENTO, Italy"
Italy,GALATINA,23,2013,15,2013,"GALATINA, Italy"
Italy,CARRARA,23,2013,15,2013,"CARRARA, Italy"
Italy,CAIRO MONTENOTTE,23,2013,18,2013,"CAIRO MONTENOTTE, Italy"
Italy,VALMADRERA,23,2013,15,2013,"VALMADRERA, Italy"
Italy,MESAGNE,23,2013,15,2013,"MESAGNE, Italy"
Italy,TRENTO,23,2013,15,2013,"TRENTO, Italy"
Italy,BRINDISI,23,2013,15,2013,"BRINDISI, Italy"
Italy,IMOLA,23,2013,15,2013,"IMOLA, Italy"
Italy,GORIZIA,23,2013,15,2013,"GORIZIA, Italy"
Italy,LA SPEZIA,23,2013,14,2013,"LA SPEZIA, Italy"
Italy,SAN PIETRO VERNOTICO,23,2013,15,2013,"SAN PIETRO VERNOTICO, Italy"
Italy,PORTO TORRES,23,2013,8,2013,"PORTO TORRES, Italy"
Italy,UDINE,23,2013,15,2013,"UDINE, Italy"
Italy,BORGOSESIA,23,2013,17,2013,"BORGOSESIA, Italy"
Italy,MOLINELLA,23,2013,17,2013,"MOLINELLA, Italy"
Italy,PIOMBINO,22,2013,15,2013,"PIOMBINO, Italy"
Italy,NURAMINIS,22,2013,15,2013,"NURAMINIS, Italy"
Italy,PORTOSCUSO,22,2013,13,2013,"PORTOSCUSO, Italy"
Italy,LIVORNO,22,2013,12,2013,"LIVORNO, Italy"
Italy,PISTOIA,22,2013,15,2013,"PISTOIA, Italy"
Italy,CESENA,22,2013,15,2013,"CESENA, Italy"
Italy,LAIVES,22,2013,15,2013,"LAIVES, Italy"
Italy,SALICETO,22,2013,14,2013,"SALICETO, Italy"
Italy,FOGGIA,22,2013,14,2013,"FOGGIA, Italy"
Italy,TRIESTE,22,2013,15,2013,"TRIESTE, Italy"
Italy,LECCE,22,2013,11,2013,"LECCE, Italy"
Italy,VADO LIGURE,22,2013,14,2013,"VADO LIGURE, Italy"
Italy,MORGEX,22,2013,14,2013,"MORGEX, Italy"
Italy,TARANTO,22,2013,13,2013,"TARANTO, Italy"
Italy,CAMPOBASSO,21,2013,14,2013,"CAMPOBASSO, Italy"
Italy,CUNEO,21,2013,15,2013,"CUNEO, Italy"
Italy,MUGGIA,21,2013,14,2013,"MUGGIA, Italy"
Italy,PERUGIA,21,2013,14,2013,"PERUGIA, Italy"
Italy,LUGAGNANO VAL D'ARDA,21,2013,14,2013,"LUGAGNANO VAL D'ARDA, Italy"
Italy,CIVITAVECCHIA,21,2013,14,2013,"CIVITAVECCHIA, Italy"
Italy,RIETI,21,2013,15,2013,"RIETI, Italy"
Italy,SAN CLEMENTE,21,2013,14,2013,"SAN CLEMENTE, Italy"
Italy,APRILIA,21,2013,13,2013,"APRILIA, Italy"
Italy,AOSTA,20,2013,14,2013,"AOSTA, Italy"
Italy,RIVA DEL GARDA,20,2013,13,2013,"RIVA DEL GARDA, Italy"
Italy,SPOLETO,20,2013,15,2013,"SPOLETO, Italy"
Italy,SANTO STEFANO DI MAGRA,20,2013,13,2013,"SANTO STEFANO DI MAGRA, Italy"
Italy,GENOVA,20,2013,8,2013,"GENOVA, Italy"
Italy,OLBIA,20,2013,13,2013,"OLBIA, Italy"
Italy,FAENZA,20,2013,15,2013,"FAENZA, Italy"
Italy,SARROCH,20,2013,10,2013,"SARROCH, Italy"
Italy,BIELLA,19,2013,14,2013,"BIELLA, Italy"
Italy,DONNAS,19,2013,13,2013,"DONNAS, Italy"
Italy,MONOPOLI,19,2013,13,2013,"MONOPOLI, Italy"
Italy,QUILIANO,19,2013,13,2013,"QUILIANO, Italy"
Italy,ROVERETO,19,2013,15,2013,"ROVERETO, Italy"
Italy,BOSCO CHIESANUOVA,19,2013,12,2013,"BOSCO CHIESANUOVA, Italy"
Italy,VERUCCHIO,18,2013,12,2013,"VERUCCHIO, Italy"
Italy,VITERBO,18,2013,11,2013,"VITERBO, Italy"
Italy,POGGIBONSI,18,2013,12,2013,"POGGIBONSI, Italy"
Italy,GROTTAGLIE,18,2013,12,2013,"GROTTAGLIE, Italy"
Italy,BELLUNO,18,2013,16,2013,"BELLUNO, Italy"
Italy,SAVONA,17,2013,12,2013,"SAVONA, Italy"
Italy,SUSA,17,2013,11,2013,"SUSA, Italy"
Italy,GUBBIO,17,2013,12,2013,"GUBBIO, Italy"
Italy,FONTECHIARI,17,2013,14,2013,"FONTECHIARI, Italy"
Italy,SASSARI,17,2013,7,2013,"SASSARI, Italy"
Italy,ALBENGA,17,2013,11,2013,"ALBENGA, Italy"
Italy,OULX,17,2013,11,2013,"OULX, Italy"
Italy,MANFREDONIA,17,2013,11,2013,"MANFREDONIA, Italy"
Italy,GROSSETO,17,2013,10,2013,"GROSSETO, Italy"
Italy,SANTA GIUSTA,17,2013,11,2013,"SANTA GIUSTA, Italy"
Italy,JOLANDA DI SAVOIA,17,2013,12,2013,"JOLANDA DI SAVOIA, Italy"
Italy,TORGIANO,17,2013,11,2013,"TORGIANO, Italy"
Italy,BOLZANO,16,2013,11,2013,"BOLZANO, Italy"
Italy,BORMIO,16,2013,11,2013,"BORMIO, Italy"
Italy,VERBANIA,16,2013,12,2013,"VERBANIA, Italy"
Italy,LANGHIRANO,16,2013,12,2013,"LANGHIRANO, Italy"
Italy,TRIVERO,15,2013,11,2013,"TRIVERO, Italy"
Italy,SINISCOLA,15,2013,10,2013,"SINISCOLA, Italy"
Italy,BRUNICO,15,2013,10,2013,"BRUNICO, Italy"
Italy,MONDAINO,14,2013,9,2013,"MONDAINO, Italy"
Italy,MERANO,14,2013,9,2013,"MERANO, Italy"
Italy,LACES,14,2013,13,2013,"LACES, Italy"
Italy,ACQUAPENDENTE,14,2013,10,2013,"ACQUAPENDENTE, Italy"
Italy,BRESSANONE,13,2013,9,2013,"BRESSANONE, Italy"
Italy,DERNICE,13,2013,10,2013,"DERNICE, Italy"
